X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	X7	Y7	ProbId7	X8	Y8	ProbId8	
1023.1	595.34	1	664.66	787.76	1	709.75	868.2	1	878.94	803.04	1	1106.7	609.19	1	963.27	851.23	1	1133.4	791.18	1	784.25	872.75	1
1022.2	590.1	1	662.11	783.29	1	706.74	863.55	1	885.91	815.82	1	1104.9	603.64	1	960.55	852.65	1	1115.4	801.61	1	785.87	883.67	1
1021.6	585.41	1	659.75	779.55	1	703.97	859.11	1	891.07	827.93	1	1098.4	597.22	1	957.41	854.29	1	1100.1	813.8	1	790.82	890.49	1
1021.1	582.16	1	657.89	776.5	1	701.26	854.75	1	897.51	840.35	1	1092.6	592.46	1	954.74	856.83	1	1085.2	824.4	1	799.62	891.79	1
1020.4	577.66	1	657.11	771.01	1	698.59	850.75	1	902.67	851.38	1	1087.9	588.79	1	953.05	863.26	1	1073.9	832.66	1	809.31	890.44	1
1020.1	574.62	1	660.52	768.53	1	696.47	845.11	1	906.42	862.6	1	1082.5	584.92	1	952.39	871	1	1062.5	840.98	1	815.84	888.13	1
1019.1	570.32	1	669.58	770.01	1	692.36	836.91	1	905.44	872.05	1	1075.9	585.23	1	951.39	879.14	1	1051.9	848.5	1	820.95	881.11	1
1014.8	565.73	1	679.94	772.5	1	688.34	830.79	1	902.72	882.16	1	1071.8	588.76	1	950.87	885.28	1	1043.6	854.13	1	826.29	872.11	1
1006.5	557.62	1	688.31	779.02	1	684.65	824.48	1	900	891.44	1	1068	592.78	1	950.8	892.07	1	1037.3	863.33	1	831.69	864.38	1
997.44	550	1	697.99	790.89	1	680.86	818.14	1	897.77	900.19	1	1065.2	596.13	1	950.67	897.9	1	1028.8	877.63	1	836.14	858.82	1
988.59	542.01	1	707.62	801.11	1	677.49	813	1	896.44	907.85	1	1062.8	598.23	1	950.69	903.41	1	1018	891.41	1	840.89	852.79	1
979.24	534.31	1	715.11	811.14	1	674.03	807.84	1	897.79	914.37	1	1060.4	599.96	1	950.98	908.23	1	1007.4	903.18	1	847.37	849.21	1
970.59	527.39	1	721.84	821.91	1	671.23	804.05	1	904.18	914.37	1	1057.8	601.46	1	951.01	912.98	1	998.23	913.86	1	857.5	850.14	1
962.87	521.13	1	727.41	831.77	1	668.3	799.34	1	908.07	912.12	1	1056	602.17	1	951.1	917.33	1	990.94	923.71	1	870.75	850.4	1
955.65	515.43	1	731.68	839.64	1	668.29	795.06	1	912.39	908.97	1	1055.8	602.33	1	950.29	921.48	1	984.5	933.2	1	881.49	850.7	1
949.21	510.3	1	735.9	848.47	1	674.3	789.72	1	916.08	905.61	1	1050.4	598.18	1	947.54	923.06	1	979.19	942.1	1	893.44	852.47	1
943.03	505.38	1	738.6	855.48	1	683.86	782.93	1	919.55	902.46	1	1046	593.11	1	942.04	922.75	1	974.7	951.82	1	903.27	854.29	1
937.38	500.73	1	741.14	861.71	1	693.53	777.88	1	922.45	900.01	1	1043.8	589.61	1	939.53	921.92	1	970.87	956.74	1	913.71	856.24	1
931.86	496.33	1	744.43	869.53	1	705.66	774.83	1	925.6	897.03	1	1038.4	582.25	1	938.66	919.36	1	965.83	958.05	1	919.93	857.27	1
926.55	492.08	1	746.85	879.1	1	719.58	771.46	1	928	894.88	1	1032	579.18	1	940.63	914.25	1	960.06	958.55	1	929.53	859.44	1
921.78	488.27	1	753.87	888.12	1	734.39	774.68	1	929.21	892.44	1	1027.1	577.56	1	943.77	909.42	1	953.88	958.09	1	936.46	861.36	1
917.29	484.44	1	766.11	898.53	1	751.67	778.57	1	927.28	890.12	1	1022.6	575.86	1	946.3	905.81	1	948.87	958.08	1	942.53	863.17	1
913.1	480.9	1	777.5	907.39	1	766.17	784.02	1	922.3	889.31	1	1019.5	575.26	1	949.07	903.18	1	943.76	958.1	1	948.9	865.01	1
909.68	477.96	1	788.34	914.57	1	779.86	788.61	1	915.6	889.64	1	1004.6	577.08	1	954.43	902.4	1	938.9	958.27	1	955.83	867.38	1
906.25	475.04	1	800.17	922.72	1	792.16	793.76	1	907.54	889.66	1	984.2	576.98	1	960.6	902.36	1	936.04	958.76	1	962.54	873.05	1
902.9	472.17	1	809.04	928.14	1	801.6	799.95	1	900.79	889.27	1	965.96	574.76	1	966.4	902.73	1	932.32	958.94	1	970.58	879.61	1
899.09	469	1	817.39	928.89	1	805.77	809.66	1	894.79	888.95	1	949.87	571	1	972.54	902.94	1	930.26	958.96	1	979.08	884.15	1
895.87	466.3	1	828.24	926.15	1	807.66	820.38	1	889.19	888.8	1	942.64	558.23	1	978.19	905.16	1	921.74	953.41	1	988.32	881.28	1
892.69	463.75	1	837.18	923.64	1	809.52	828.79	1	883.36	888.53	1	937.14	544.21	1	982.23	909.01	1	914.18	948.53	1	996.98	875.06	1
889.89	461.31	1	846.02	920.86	1	812.15	837.57	1	878.65	888.47	1	933.73	533.38	1	986.87	913.35	1	906.89	944.21	1	1007	869.21	1
887.45	459.36	1	852.93	919.05	1	815.24	845.6	1	873.69	888.25	1	931.17	524.28	1	991.75	917.63	1	900.9	942.37	1	1015.2	864.55	1
884.22	456.79	1	859.42	917.96	1	817.72	851.95	1	869.4	887.93	1	928.76	515.17	1	995.74	920.72	1	896.95	943.33	1	1022.3	860.15	1
881.9	451.27	1	865.77	917.22	1	819.96	857.49	1	864.75	887.76	1	927.78	508.07	1	999.96	924.07	1	896.15	945.88	1	1029.5	855.37	1
877.76	439.32	1	871.9	916.84	1	823.06	860.75	1	860.71	889.21	1	927.68	502.81	1	1003.5	926.7	1	897.05	948.96	1	1036.8	851.6	1
873.01	424.9	1	877.44	916.31	1	827.94	860.89	1	854.26	892.8	1	928	497.09	1	1008.9	927.36	1	897.69	950.67	1	1041.9	853.29	1
866.57	410.47	1	880.47	916.14	1	833.74	857.64	1	847.1	896.83	1	928.11	492.37	1	1014.4	925.88	1	899.72	950.87	1	1042.7	857.56	1
861.31	397.78	1	884.21	915.48	1	839.13	853.89	1	840.27	900.01	1	928.09	488.91	1	1018.8	923.55	1	901.31	949.9	1	1040.4	866.48	1
855.64	384.86	1	890.12	914.11	1	843.45	850.99	1	832.42	903.24	1	928.06	485.67	1	1023.1	921.05	1	905.11	948.61	1	1037.8	873.57	1
851.23	374.16	1	892.16	913.91	1	847.7	848.08	1	827.11	905.41	1	928.28	482.4	1	1026.6	918.73	1	909.32	946.7	1	1034.7	878.18	1
847.36	364.71	1	895.41	913.13	1	851.83	845.23	1	821.85	907.71	1	928.19	480.87	1	1031.5	917.28	1	912.59	944.49	1	1026.7	881.61	1
850.69	355.3	1	898.43	912.42	1	855.83	842.62	1	817.15	909.01	1	928.26	479.51	1	1038.2	917.81	1	914.7	943.13	1	1016.9	885.61	1
869.14	350.35	1	901.39	911.59	1	858.73	840.4	1	807.76	906.78	1	927.97	475.15	1	1048	917.84	1	918.81	940.67	1	1008.6	889.4	1
888.02	346.45	1	904.3	910.68	1	862.14	837.94	1	798.39	904.03	1	923.19	467.29	1	1057.7	914.89	1	922.01	938.87	1	999.88	893.55	1
906.05	343.45	1	906.37	910.07	1	864.84	835.7	1	789.89	901.24	1	916.97	455.12	1	1064.8	911.57	1	923.95	937.7	1	992.13	897.14	1
921.68	340.84	1	909.7	908.82	1	867.72	833.54	1	780.88	896.95	1	912.07	445.46	1	1070.4	908.22	1	926.56	936.53	1	985.65	900.04	1
936	338.26	1	911.64	907.9	1	870.74	831.19	1	768.89	893.2	1	913.25	435.31	1	1075.9	904.7	1	928.21	935.73	1	979.21	903.18	1
949.56	335.41	1	913.48	907.01	1	873.54	829.14	1	759.32	889.52	1	922.84	419.58	1	1080	902.12	1	930.38	934.82	1	973.59	906.2	1
960.76	332.9	1	914.46	906.54	1	875.65	827.47	1	750.47	885.66	1	931.51	406.3	1	1084.1	899.51	1	932.17	933.93	1	968.92	909.16	1
971.34	330.58	1	916.04	905.69	1	877.8	825.76	1	741.69	881.72	1	940.16	395.26	1	1087.3	895.7	1	934.04	933.31	1	966.42	914.12	1
981.18	328.35	1	917.88	904.78	1	880.53	823.71	1	735.38	877.26	1	948.49	384.63	1	1087	890.14	1	935.58	932.61	1	968.11	920.17	1
990.17	326.16	1	919.5	903.77	1	882	822.49	1	727.79	870.8	1	955.03	376.31	1	1084.7	884.3	1	937.04	932.09	1	973.42	926.27	1
998.58	324	1	920.36	903.19	1	884.82	820.47	1	721.41	865.58	1	961.9	368.09	1	1082.1	878.14	1	939.1	931.37	1	979.28	932.52	1
1006.1	324.42	1	921.74	902.23	1	886.14	819.29	1	714.24	859.94	1	967.26	361.79	1	1078.4	874.56	1	940.8	930.93	1	984.58	938.63	1
1017.4	330.79	1	923.3	901.35	1	889.03	817.38	1	708.05	854.98	1	972.16	356.13	1	1073.5	874.79	1	941.26	930.9	1	991.14	944.12	1
1029	337.82	1	924.54	900.74	1	890.25	816.63	1	702.92	850.81	1	976.31	348.84	1	1066.1	876.37	1	942.84	930.56	1	996.56	945.55	1
1039.8	346.83	1	924.7	900.47	1	892.23	815.34	1	697.89	846.95	1	975.32	344.21	1	1060.2	877.64	1	944.29	930.38	1	1001.9	944.31	1
1049	356.41	1	925.48	899.9	1	894.55	814.86	1	693.65	843.7	1	972.96	338.42	1	1055	878.93	1	945.73	930.08	1	1008.6	940.67	1
1056.6	365	1	927.1	898.88	1	900	813.36	1	689.18	840.27	1	970.48	332.91	1	1050.1	880.14	1	948.18	929.29	1	1014.4	937.64	1
1063.7	373.16	1	927.47	898.24	1	908.87	809.44	1	685.59	837.64	1	969.16	329.09	1	1046.1	881.21	1	947.78	929.62	1	1019.7	935.02	1
1070.1	381.21	1	929.46	897.19	1	916.64	807.14	1	682.1	834.91	1	968.53	326.98	1	1042.3	882.19	1	949.81	929.09	1	1025.1	932.14	1
1076.2	388.84	1	930.5	896.01	1	926.59	803.12	1	678.92	832.64	1	968.18	326	1	1039	883.23	1	952.22	928.34	1	1030.4	929.43	1
1081.6	395.83	1	930.9	895.21	1	935.29	799.09	1	675.98	830.54	1	967.49	324.7	1	1035.5	884.44	1	951.98	928.39	1	1037.7	927.09	1
1086.8	402.44	1	932.39	894.47	1	943.96	795.4	1	672.71	828.32	1	966.71	322.66	1	1032.6	885.29	1	953.34	928.16	1	1045.6	922.89	1
