X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	X7	Y7	ProbId7	X8	Y8	ProbId8	
767.93	245.16	1	1162.4	617.57	0.99964	615.39	451.46	0.9849	1055.2	917.69	0.99981	1261.2	648.08	0.91577	995.29	764.84	1	1237.4	715.47	0.10626	681.18	334.16	0.98935
775.49	245.17	1	1165.5	611.53	0.99964	620.52	442.3	0.9849	1062	914.34	0.99981	1264.1	641.63	0.91577	1000.5	759.71	1	1244.5	701.18	0.10626	686.4	329.08	0.98935
782.59	247.05	1	1168.3	606.5	0.99964	625.87	432.08	0.9849	1067.7	911.37	0.99981	1266.8	634.98	0.91577	1004.8	755.43	1	1250.5	687.82	0.10626	691.31	324.26	0.98935
777.67	254.78	1	1170.6	601.92	0.99964	628.94	426.33	0.9849	1071.2	909.59	0.99981	1268.9	629.77	0.91577	1013.8	750.79	1	1255	675.34	0.10626	696.45	319.53	0.98935
766.43	262.92	1	1173.2	596.9	0.99964	633.14	418.85	0.9849	1078.9	902.21	0.99981	1271	623.87	0.91577	1024.3	744.63	1	1259.3	664.39	0.10626	701.24	314.01	0.98935
754.02	270.24	1	1175.4	593.22	0.99964	636.02	413.28	0.9849	1086.9	895.62	0.99981	1272.3	616.9	0.99967	1037.8	738.43	1	1262.9	653.62	0.99883	709.02	307.57	0.98935
744.15	273.78	1	1177.8	589.41	0.99964	639.05	405.98	0.9849	1095.8	887.25	0.99981	1266.5	600.37	0.99967	1047.2	732.94	1	1264.7	646.25	0.99883	720.57	302.17	0.98935
734.26	276.79	1	1183.9	584.65	0.99964	642.49	397.94	0.9849	1104.8	880.01	0.99981	1261.9	585.27	0.99967	1057.4	727.69	1	1266.9	637.94	0.99883	733.83	295.64	0.98935
724.52	277.36	1	1191	578.49	0.99964	648.43	387.12	0.9849	1116.4	871.09	0.99981	1256.7	572.79	0.99967	1068.1	722.07	1	1269.7	629.73	0.99883	745.16	291.2	0.98935
713.83	279.1	1	1197.1	572.79	0.99964	652.53	378.37	0.9849	1127.3	864.93	0.99981	1251.6	561.66	0.99967	1074.6	718.67	1	1269.7	622.63	0.99883	755.5	287.13	0.98935
706.87	280.23	1	1203.1	567.35	0.99964	656.9	369.69	0.9849	1136.1	859.64	0.99981	1247.2	552.62	0.99967	1082.1	714.87	1	1268.7	613.03	0.99883	765.61	283.29	0.98935
698.47	281.41	1	1207.8	563.07	0.99964	661	361.73	0.9849	1146.3	853.96	0.99981	1243.2	543.91	0.99967	1089.3	711.2	1	1267.3	602.69	0.99883	773.17	280.48	0.98935
691.71	282.33	1	1212.3	559.09	0.99964	664.73	354.78	0.9849	1154.2	850.06	0.99981	1242.4	532.38	0.99967	1095.9	707.6	1	1264.9	592.72	0.99883	781.41	277.15	0.98935
685.02	283.58	1	1216.3	555.3	0.99964	667.93	348.95	0.9849	1161.9	845.59	0.99981	1238.9	516.65	0.99967	1100.8	704.97	1	1262.9	584.56	0.99883	789.13	274.21	0.98935
677.8	288.43	1	1220.1	551.88	0.99964	673.89	344.4	0.9849	1169.1	839.28	0.99981	1236.7	502.6	0.99967	1105.5	702.72	1	1258.9	575.82	0.99883	795.77	271.58	0.98935
670.79	293.58	1	1224.6	548	0.99964	684.03	338.9	0.9849	1179	832.26	0.99981	1234	489.39	0.99967	1110.8	697.35	1	1255.7	566.85	0.99883	801.91	269.52	0.98935
665.34	297.46	1	1226.8	544.72	0.99964	695.25	334.07	0.9849	1188.7	822.95	0.99981	1231	477.13	0.99967	1116.2	689.05	1	1253.4	557.55	0.99883	806.76	270.04	0.98935
662.27	301.46	1	1227.2	537.3	0.99964	705.85	329.64	0.9849	1195.6	816.71	0.99981	1228.7	467.02	0.99967	1122.8	678.42	1	1251.9	549.79	0.99883	812.15	273.33	0.98935
656	309.09	1	1226	527.82	0.99964	716.05	325.14	0.9849	1203.1	808.82	0.99981	1226.6	458.64	0.99967	1128.6	668.3	1	1252.1	539.53	0.99883	817.78	278.94	0.98935
651.57	313.57	1	1224.4	519.67	0.99964	723.67	321.86	0.9849	1209.5	801.65	0.99981	1222.2	450.41	0.99967	1134.2	659.19	1	1251.1	527.46	0.99883	822.71	283.86	0.98935
647.29	317.14	1	1222.8	511.87	0.99964	730.91	318.93	0.9849	1216.1	794.39	0.99981	1213.2	444.25	0.99967	1139.4	650.27	1	1250.3	516.49	0.99883	826.67	288	0.98935
643.19	320.34	1	1220.8	503.1	0.99964	737.83	316.02	0.9849	1218.9	791.11	0.99981	1202.9	436.54	0.99967	1143.6	642.69	1	1249.2	506.99	0.99883	830.35	292.26	0.98935
639.66	323.22	1	1217.6	494.04	0.99964	743.69	313.8	0.9849	1224.1	784.81	0.99981	1190.2	429.89	0.99967	1146.9	637.11	1	1247.8	497.92	0.99883	833.18	295.46	0.98935
638.86	324.23	1	1215.4	484.67	0.99964	749.07	311.5	0.9849	1225.9	776.46	0.99981	1179.9	423.38	0.99967	1150.3	631.06	1	1246.5	489.58	0.99883	836.73	299.75	0.98935
636.45	325.09	1	1212.4	475.16	0.99964	754.57	309.11	0.9849	1228.4	764.02	0.99981	1170.8	418.13	0.99967	1152.5	626.28	1	1245.1	481.73	0.99883	839.39	302.96	0.98935
633.22	325.13	1	1209.9	467.52	0.99964	759.96	306.81	0.9849	1230.1	755.27	0.99981	1162.7	413.52	0.99967	1154.8	619.69	1	1244	475.24	0.99883	842.35	306.57	0.98935
630.75	325.82	1	1207.2	460.15	0.99964	763.49	305.23	0.9849	1231.3	746.1	0.99981	1155	409.38	0.99967	1155.1	613.72	1	1243.6	469.97	0.99883	844.76	312.11	0.98935
626.02	328.67	1	1202	452.52	0.99964	768.48	303.18	0.9849	1232.2	736.52	0.99981	1147.7	405.27	0.99967	1150	600.38	1	1238.9	461.16	0.99883	845.67	318.1	0.98935
624.15	331.75	1	1196.5	443.97	0.99964	772.56	299.58	0.9849	1233.1	729.89	0.99981	1141.6	399.94	0.99967	1144.3	584.94	1	1232.2	453.12	0.99883	850.06	329.31	0.98935
623.14	333.48	1	1191.6	437.02	0.99964	778.27	293.1	0.9849	1233.9	722.18	0.99981	1135.6	387.44	0.99967	1139.8	572.26	1	1226.5	446.26	0.99883	853	338.91	0.98935
621.54	337.79	1	1187	430.55	0.99964	784.22	287.58	0.9849	1233	715.39	0.99981	1128.9	371.45	0.99967	1135.4	560.52	1	1220.5	439.27	0.99883	855.63	348.47	0.98935
618.39	344.7	1	1181	424.54	0.99964	790.34	282.26	0.9849	1230.2	701.68	0.99981	1123.6	358.1	0.99967	1131.3	549.52	1	1216.9	435.04	0.99883	857.56	355.67	0.98935
618.05	351	1	1172.5	417.19	0.99964	795.54	277.39	0.9849	1226.6	688.53	0.99981	1118.5	345.47	0.99967	1128	539.82	1	1212.5	429.9	0.99883	859.14	362.02	0.98935
617.51	359	1	1163.8	409.54	0.99964	799.87	273.58	0.9849	1224.3	676.56	0.99981	1114.1	334.12	0.99967	1124.8	531.41	1	1207.6	424.39	0.99883	860.77	369.34	0.98935
616.96	363.07	1	1155.8	401.9	0.99964	804.17	269.73	0.9849	1222.4	664.16	0.99981	1109.9	324.84	0.99967	1121.8	523.88	1	1204.2	420.53	0.99883	861.79	375.21	0.98935
615.77	367.32	1	1148.1	394.15	0.99964	809.36	265.54	0.9849	1220.7	654	0.99981	1105.8	314.93	0.99967	1119.6	517.6	1	1200.8	416.71	0.99883	862.94	380.7	0.98935
615.14	371.71	1	1140.5	387.26	0.99964	815.46	264.77	0.9849	1219.4	644.34	0.99981	1099.2	311.09	0.99967	1117.1	511.15	1	1197.4	412.89	0.99883	863.74	384.49	0.98935
622	371.88	1	1133.1	378.83	0.99964	825.33	264.27	0.9849	1218.3	636.31	0.99981	1087.9	313.15	0.99967	1114.7	505.13	1	1193.7	409.12	0.99883	864.54	389.56	0.98935
630.59	367.99	1	1126.2	371.51	0.99964	836.29	264.96	0.9849	1217.4	629.97	0.99981	1074.4	315.83	0.99967	1112.7	500.07	1	1189.9	404.73	0.99883	865.3	394.4	0.98935
638.16	364.4	1	1121.2	365.06	0.99964	849.08	266.51	0.9849	1217	620.86	0.99981	1063.4	319.47	0.99967	1111.2	495.47	1	1187.7	402.7	0.99883	865.92	398.06	0.98935
645.61	360.11	1	1115.9	358.66	0.99964	861.17	267.58	0.9849	1211.2	607.09	0.99981	1054.1	322.53	0.99967	1109.6	490.15	1	1182.3	398.63	0.99883	866.27	401.73	0.98935
653.54	355.23	1	1109	349.94	0.99964	870.28	268.95	0.9849	1205.3	593.09	0.99981	1045.1	325.61	0.99967	1110.4	486.19	1	1175.1	392.13	0.99883	864.78	403.96	0.98935
660.62	348.3	1	1103.9	343.24	0.99964	879.24	270.29	0.9849	1198.5	580.43	0.99981	1037.5	328.19	0.99967	1115.6	478.23	1	1164.2	387.87	0.99883	858.29	408.89	0.98935
667.24	341.27	1	1096.2	334.21	0.99964	886.18	271.39	0.9849	1193.2	568.56	0.99981	1028.9	329.91	0.99967	1120.7	470.08	1	1150.5	383.21	0.99883	850.95	414.33	0.98935
672.35	334.33	1	1090.8	327.09	0.99964	894.32	272.92	0.9849	1188.4	557.56	0.99981	1015.4	330	0.99967	1126.1	462.18	1	1139.9	379.88	0.99883	844.96	419.02	0.98935
677.16	328.53	1	1083.3	317.9	0.99964	900.41	274.08	0.9849	1184.8	548.51	0.99981	997.85	329.48	0.99967	1130.6	454.22	1	1128.3	376.78	0.99883	839.21	423.24	0.98935
683.91	317.91	1	1077.4	309.4	0.99964	905.57	275.02	0.9849	1185.4	535.95	0.99981	982.02	329.55	0.99967	1135	447.44	1	1119.1	374.32	0.99883	833.11	427.58	0.98935
690.09	308.7	1	1069.8	301.34	0.99964	910.72	275.96	0.9849	1185.6	523.36	0.99981	967.19	329.81	0.99967	1138.8	442.06	1	1108.9	370.82	0.99883	829.86	429.88	0.98935
695.99	300.67	1	1060.4	292.91	0.99964	916.11	277.03	0.9849	1187.3	510.89	0.99981	955.48	330.12	0.99967	1142.5	436.69	1	1095.9	365.92	0.99883	824.13	433.89	0.98935
703.23	292.42	1	1049.1	288.83	0.99964	920.51	277.85	0.9849	1188.5	499.36	0.99981	945.75	330.52	0.99967	1145.2	432.33	1	1079.3	359.28	0.99883	821.41	435.82	0.98935
708.32	286.43	1	1037.1	284.58	0.99964	924.79	278.6	0.9849	1188.7	490.15	0.99981	934.95	330.78	0.99967	1147.6	428.32	1	1065.5	355.13	0.99883	816.86	438.84	0.98935
717.38	278.13	1	1025.7	282.81	0.99964	929.9	277.57	0.9849	1189.4	480.63	0.99981	927.61	332.77	0.99967	1149.4	423.79	1	1051.6	351.08	0.99883	813.59	440.96	0.98935
729.79	268.64	1	1013.6	280.98	0.99964	938.98	276.88	0.9849	1189.4	471.98	0.99981	913.73	339.81	0.99967	1148.4	415.02	1	1039.5	347.15	0.99883	810.57	443.38	0.98935
741.69	260.65	1	1005.7	280.1	0.99964	945.93	276.71	0.9849	1188.3	465	0.99981	899.95	346.66	0.99967	1147.6	407.53	1	1028.6	344.28	0.99883	807.39	445.36	0.98935
751.7	253.21	1	996.15	279.13	0.99964	952.06	276.2	0.9849	1183.2	457.91	0.99981	886.88	353.5	0.99967	1143.2	397.86	1	1018.5	346.04	0.99883	803.86	447.29	0.98935
760.74	246.74	1	987.38	278.43	0.99964	959.18	276	0.9849	1177.4	452.09	0.99981	875.47	359.21	0.99967	1138.6	389.21	1	1000.2	354.69	0.99883	799.82	446.65	0.98935
768.6	241.18	1	979	281	-2	964.09	276.11	-2	1171.6	446.42	0.99981	866.02	363.92	0.99967	1131.2	381.39	1	983.67	363.81	0.99883	791.52	444.07	0.98935
780.08	233.49	1	971.27	284.97	-2	969	276.21	-2	1167.9	442.45	0.99981	857.68	368.41	0.99967	1123.2	373.77	1	970.96	371.32	0.99883	783.78	441.68	0.98935
794.69	226.85	1	963.54	288.93	0.99435	973.91	276.32	1	1161.5	435.6	0.99981	848.61	372.89	0.99967	1114.9	366.51	1	959.43	378.89	0.99883	777.42	439.56	0.98935
806.87	222.35	1	954.17	293.58	0.99435	978.66	276.09	1	1157.6	429.48	0.99981	840.45	372.94	0.99967	1107.3	360.99	1	948.84	385.73	0.99883	771.62	437.57	0.98935
817.89	218.24	1	946.28	297.42	0.99435	983	275.33	1	1151.5	420.57	0.99981	826.56	371.95	0.99967	1100.9	356.72	1	939.28	392.21	0.99883	765.87	435.37	0.98935
827.08	215.06	1	939.49	300.65	0.99435	986.9	274.83	1	1145.8	411.67	0.99981	811.72	369.3	0.99967	1094.4	352.59	1	931.18	397.85	0.99883	761.8	433.98	0.98935
835.1	212.04	1	931.57	305.15	0.99435	989.81	274.35	1	1140.1	403.53	0.99981	799.43	367.02	0.99967	1088.4	348.62	1	923.41	401.28	0.99883	756.9	432.17	0.98935
841.85	209	1	922.51	308.79	0.99435	994.85	274.38	1	1134.8	395.15	0.99981	787.69	364.94	0.99967	1083	344.2	1	907.35	399.82	0.99883	752.85	430.48	0.98935
848.12	206.74	1	911.56	314.19	0.99435	998.02	274.39	1	1128.1	385.45	0.99981	777.62	363.15	0.99967	1074.3	339.06	1	886.06	396.57	0.99883	749.08	428.87	0.98935
855.98	203.62	1	901.58	318.1	0.99435	1001	274.59	1	1121.4	376.11	0.99981	767.68	361.41	0.99967	1065.1	332.6	1	868.84	395.87	0.99883	745.89	427.78	0.98935
863.51	201.3	1	892.2	322.12	0.99435	1003	274.96	1	1114.5	369.15	0.99981	760.23	360.44	0.99967	1053.8	326.11	1	851.53	395.04	0.99883	742.68	426.42	0.98935
876.72	202.67	1	883.34	325.66	0.99435	1004.7	277.02	1	1105.2	361.03	0.99981	752.44	359.22	0.99967	1045.1	318.86	1	837.82	394.07	0.99883	740.23	425.36	0.98935
888.02	202.85	1	875.41	328.7	0.99435	1001.9	278.89	1	1094.1	353.48	0.99981	745.24	359.57	0.99967	1036	311.39	1	825.12	393.56	0.99883	737.21	424.21	0.98935
898.9	203.62	1	868.12	332.18	0.99435	996.9	280.95	1	1085.1	347.41	0.99981	733.51	364.38	0.99967	1030.2	301.12	1	814.84	387.11	0.99883	734.76	423.18	0.98935
907.91	203.55	1	861.58	333.04	0.99435	992.48	283.43	1	1075.5	340.91	0.99981	720.28	369.75	0.99967	1026.9	292.29	1	807.38	375.93	0.99883	732.69	422.32	0.98935
919.27	204.26	1	849.92	335.02	0.99435	984.97	286.74	1	1067.2	335.53	0.99981	706.09	377.4	0.99967	1022.1	282.65	1	798.87	365.29	0.99883	730.28	421.68	0.98935
934.13	204.21	1	839.01	336.86	0.99435	977.51	289.59	1	1060.5	330.8	0.99981	694.5	383.5	0.99967	1017.6	274.25	1	791.2	356.14	0.99883	728.56	421.08	0.98935
947.34	204.14	1	827.65	337.82	0.99435	970.25	292.91	1	1054.8	326.87	0.99981	684.44	388.88	0.99967	1014	267.02	1	784.04	348.04	0.99883	726.81	420.22	0.98935
958.18	204.03	1	818.18	338.8	0.99435	962.53	295.64	1	1048.9	322.21	0.99981	674.92	393.85	0.99967	1010.7	261.41	1	778.5	341.68	0.99883	724	419.47	0.98935
966.97	204.27	1	809.48	339.84	0.99435	951.76	300.05	1	1044.6	318.74	0.99981	665.49	398.84	0.99967	1004.7	257.78	1	769.54	335.45	0.99883	723.64	419.22	0.98935
976.95	205.14	1	801.95	340.78	0.99435	941.38	299.93	1	1039.2	314.57	0.99981	660.44	407.04	0.99967	997.86	255.66	1	757.63	335.51	0.99883	721.56	418.5	0.98935
989.08	206.48	1	795.9	342.16	0.99435	926.08	300.31	1	1034.8	310.99	0.99981	653.21	422.33	0.99967	991.24	253.85	1	741.2	336.19	0.99883	721.42	418.72	0.98935
1004.8	208.32	1	789.79	342.84	0.99435	916.98	299.71	1	1031.8	308.56	0.99981	649	436.35	0.99967	985.68	253.12	1	728.36	338.21	0.99883	719.57	418.75	0.98935
1017	208.39	1	784.41	343.13	0.99435	902.02	298.96	1	1027.6	305.15	0.99981	644.09	450.53	0.99967	980.48	252.12	1	716.61	347.76	0.99883	718.09	419.12	0.98935
1027	209.06	1	778.28	343.91	0.99435	889.2	296.89	1	1023.3	302.48	0.99981	640.41	462.16	0.99967	976.89	251.87	1	704.37	360.88	0.99883	717.55	419.82	0.98935
1037.3	211.09	1	770.13	344.61	0.99435	874.35	294.18	1	1015.2	302.6	0.99981	636.96	473.22	0.99967	971.37	252.9	1	694.26	374.73	0.99883	715.9	422.82	0.98935
1046.5	214.89	1	762.18	346.19	0.99435	861.6	293.1	1	1001.6	300.15	0.99981	634.09	482.43	0.99967	963.35	253.82	1	685.41	386.82	0.99883	713.73	427.48	0.98935
1059.8	218.36	1	753.47	347.66	0.99435	846.92	291.04	1	989.32	299.71	0.99981	631.53	491.09	0.99967	953.43	254.83	1	676.85	399.82	0.99883	709.55	433.7	0.98935
1073.5	223.72	1	747.59	348.54	0.99435	832.59	290.44	1	979.32	298.86	0.99981	629.36	498.74	0.99967	942.62	256.02	1	669.34	409.42	0.99883	705.96	437.25	0.98935
1082.3	226.37	1	740.98	350.06	0.99435	820.3	289.07	1	968.72	298.29	0.99981	627.6	505.19	0.99967	931.49	257.59	1	661.82	421.45	0.99883	701.93	440.95	0.98935
1093.6	231.21	1	734.73	351.68	0.99435	806.86	289.2	1	960.36	298.48	0.99981	625.36	512.69	0.99967	920.25	258.63	1	652.93	436.36	0.99883	698.79	444.04	0.98935
1101.6	235.47	1	728.74	353.18	0.99435	794.18	289.32	1	952.69	298.39	0.99981	618	523.94	0.99967	907.27	261.89	1	647.68	450.71	0.99883	696.71	445.94	0.98935
1115.1	241.92	1	718.11	359.63	0.99435	779.97	294.58	1	946.18	299.8	0.99981	610.09	538.59	0.99967	895.83	264.23	1	643.52	465.16	0.99883	694.12	448.52	0.98935
1122.5	246.47	1	708.2	365.16	0.99435	764.58	300.02	1	937.52	304.52	0.99981	601.68	552.62	0.99967	881.98	268.72	1	641.04	479	0.99883	690.58	451.77	0.98935
1134.6	254.42	1	697.55	372.53	0.99435	752.4	307	1	928.8	308.54	0.99981	594	566.54	0.99967	870.7	271.42	1	638.18	491.32	0.99883	688.63	453.62	0.98935
1140.8	258.36	1	688.95	378.44	0.99435	741.01	313.26	1	921.74	312.06	0.99981	587.55	578.47	0.99967	856.67	275.25	1	636.15	502.71	0.99883	685.2	455.08	0.98935
1150	265.2	1	681.53	383.91	0.99435	731.1	319.42	1	915.56	315.49	0.99981	582.93	587.87	0.99967	842.89	279.94	1	631.53	518.53	0.99883	679.47	456.44	0.98935
